_id,timestamp,temperature,co2Level,light,uvLevel,humidity,__v
671addf32fd2cc2de1b8f2cc,2024-10-24T23:40:55.274Z,22.1,77,4,0,50,0
671addf32fd2cc2de1b8f2cd,2024-10-24T23:41:05.890Z,22.1,76,5,0,50,0
671addf32fd2cc2de1b8f2ce,2024-10-24T23:41:14.976Z,22,73,5,0,50,0
671addf32fd2cc2de1b8f2cf,2024-10-24T23:41:25.579Z,22,68,1,0,50,0
671addf32fd2cc2de1b8f2d0,2024-10-24T23:41:34.663Z,22,73,6,0,50,0
671addf32fd2cc2de1b8f2d1,2024-10-24T23:41:45.294Z,21.9,69,5,0,49,0
671addf32fd2cc2de1b8f2d2,2024-10-24T23:41:55.880Z,21.9,69,4,0,50,0
671addf32fd2cc2de1b8f2d3,2024-10-24T23:42:04.986Z,21.8,69,6,0,50,0
671addf32fd2cc2de1b8f2d4,2024-10-24T23:42:15.600Z,21.8,75,5,0,50,0
671addf32fd2cc2de1b8f2d5,2024-10-24T23:42:24.701Z,21.8,69,0,0,50,0
671addf32fd2cc2de1b8f2d6,2024-10-24T23:42:35.282Z,21.7,70,5,0,50,0
671addf32fd2cc2de1b8f2d7,2024-10-24T23:42:45.910Z,21.6,76,5,0,50,0
671addf32fd2cc2de1b8f2d8,2024-10-24T23:42:54.997Z,21.6,69,0,0,50,0
671addf32fd2cc2de1b8f2d9,2024-10-24T23:43:05.592Z,21.5,69,5,0,50,0
671addf32fd2cc2de1b8f2da,2024-10-24T23:43:14.697Z,21.5,72,5,0,50,0
671addf32fd2cc2de1b8f2db,2024-10-24T23:43:25.312Z,21.5,66,0,0,50,0
671addf32fd2cc2de1b8f2dc,2024-10-24T23:43:35.897Z,21.5,72,5,0,50,0
671addf32fd2cc2de1b8f2dd,2024-10-24T23:43:45.001Z,21.4,70,6,0,50,0
671addf32fd2cc2de1b8f2de,2024-10-24T23:43:55.618Z,21.4,74,5,0,50,0
671addf32fd2cc2de1b8f2df,2024-10-24T23:44:04.722Z,21.3,74,4,0,50,0
671addf32fd2cc2de1b8f2e0,2024-10-24T23:44:15.305Z,21.2,72,5,0,51,0
671addf32fd2cc2de1b8f2e1,2024-10-24T23:44:24.404Z,21.2,72,5,0,51,0
671addf32fd2cc2de1b8f2e2,2024-10-24T23:44:35.038Z,21.2,69,5,0,51,0
671addf32fd2cc2de1b8f2e3,2024-10-24T23:44:45.643Z,21.2,69,5,0,51,0
671addf32fd2cc2de1b8f2e4,2024-10-24T23:44:54.740Z,21.2,69,4,0,51,0
671addf32fd2cc2de1b8f2e5,2024-10-24T23:45:05.346Z,21.2,69,0,0,51,0
671addf32fd2cc2de1b8f2e6,2024-10-24T23:45:15.950Z,21.3,69,5,0,51,0
671addf32fd2cc2de1b8f2e7,2024-10-24T23:45:25.034Z,21.2,68,6,0,51,0
671addf32fd2cc2de1b8f2e8,2024-10-24T23:45:35.670Z,21.2,69,0,0,51,0
671addf32fd2cc2de1b8f2e9,2024-10-24T23:45:44.761Z,21.2,62,5,0,51,0
671addf32fd2cc2de1b8f2ea,2024-10-24T23:45:55.348Z,21.2,68,0,0,51,0
671addf32fd2cc2de1b8f2eb,2024-10-24T23:46:04.440Z,21.2,68,0,0,51,0
671addf32fd2cc2de1b8f2ec,2024-10-24T23:46:15.061Z,21.1,69,4,0,51,0
671addf32fd2cc2de1b8f2ed,2024-10-24T23:46:25.664Z,21.1,67,5,0,51,0
671addf32fd2cc2de1b8f2ee,2024-10-24T23:46:34.759Z,21.1,68,5,0,51,0
671addf32fd2cc2de1b8f2ef,2024-10-24T23:46:45.381Z,21,62,5,0,51,0
671addf32fd2cc2de1b8f2f0,2024-10-24T23:46:54.473Z,21,68,5,0,51,0
671addf32fd2cc2de1b8f2f1,2024-10-24T23:47:05.075Z,21,69,5,0,51,0
671addf32fd2cc2de1b8f2f2,2024-10-24T23:47:15.677Z,21,65,5,0,51,0
671addf32fd2cc2de1b8f2f3,2024-10-24T23:47:24.778Z,20.9,70,5,0,50,0
671addf32fd2cc2de1b8f2f4,2024-10-24T23:47:35.375Z,20.9,69,0,0,50,0
671addf32fd2cc2de1b8f2f5,2024-10-24T23:47:44.487Z,20.9,73,6,0,50,0
671addf32fd2cc2de1b8f2f6,2024-10-24T23:47:55.084Z,20.8,72,5,0,50,0
671addf32fd2cc2de1b8f2f7,2024-10-24T23:48:05.671Z,20.8,69,0,0,50,0
671addf32fd2cc2de1b8f2f8,2024-10-24T23:48:14.776Z,20.8,64,4,0,51,0
671addf32fd2cc2de1b8f2f9,2024-10-24T23:48:25.391Z,20.8,70,5,0,51,0
671addf32fd2cc2de1b8f2fa,2024-10-24T23:48:34.492Z,20.7,70,0,0,51,0
671addf32fd2cc2de1b8f2fb,2024-10-24T23:48:45.092Z,20.7,65,6,0,51,0
671addf32fd2cc2de1b8f2fc,2024-10-24T23:48:55.699Z,20.7,67,5,0,51,0
671addf32fd2cc2de1b8f2fd,2024-10-24T23:49:04.799Z,20.7,74,5,0,51,0
671addf32fd2cc2de1b8f2fe,2024-10-24T23:49:15.384Z,20.7,70,6,0,51,0
671addf32fd2cc2de1b8f2ff,2024-10-24T23:49:24.496Z,20.7,86,4,0,51,0
671addf32fd2cc2de1b8f300,2024-10-24T23:49:35.111Z,20.7,77,5,0,51,0
671addf32fd2cc2de1b8f301,2024-10-24T23:49:45.723Z,20.7,69,4,0,51,0
671addf32fd2cc2de1b8f302,2024-10-24T23:49:54.795Z,20.7,78,5,0,51,0
671addf32fd2cc2de1b8f303,2024-10-24T23:50:05.413Z,20.7,80,5,0,51,0
671addf32fd2cc2de1b8f304,2024-10-24T23:50:14.521Z,20.7,80,5,0,51,0
671addf32fd2cc2de1b8f305,2024-10-24T23:50:25.107Z,20.7,78,5,0,51,0
671addf32fd2cc2de1b8f306,2024-10-24T23:50:35.732Z,20.7,77,5,0,51,0
671addf32fd2cc2de1b8f307,2024-10-24T23:50:44.833Z,20.7,74,4,0,51,0
671addf32fd2cc2de1b8f308,2024-10-24T23:50:55.414Z,20.7,75,6,0,51,0
671addf32fd2cc2de1b8f309,2024-10-24T23:51:04.507Z,20.7,70,4,0,51,0
671addf32fd2cc2de1b8f30a,2024-10-24T23:51:15.138Z,20.7,70,6,0,51,0
671addf32fd2cc2de1b8f30b,2024-10-24T23:51:25.723Z,20.7,70,6,0,51,0
671addf32fd2cc2de1b8f30c,2024-10-24T23:51:34.821Z,20.7,65,4,0,51,0
671addf32fd2cc2de1b8f30d,2024-10-24T23:51:45.439Z,20.7,72,5,0,51,0
671addf32fd2cc2de1b8f30e,2024-10-24T23:51:54.537Z,20.7,70,5,0,51,0
671addf32fd2cc2de1b8f30f,2024-10-24T23:52:05.144Z,20.7,73,6,0,51,0
671addf32fd2cc2de1b8f310,2024-10-24T23:52:15.759Z,20.8,72,5,0,51,0
671addf32fd2cc2de1b8f311,2024-10-24T23:52:24.853Z,20.8,69,5,0,51,0
671addf32fd2cc2de1b8f312,2024-10-24T23:52:35.441Z,20.8,70,6,0,51,0
671addf32fd2cc2de1b8f313,2024-10-24T23:52:44.541Z,20.8,70,6,0,51,0
671addf32fd2cc2de1b8f314,2024-10-24T23:52:55.161Z,20.8,72,6,0,51,0
671addf32fd2cc2de1b8f315,2024-10-24T23:53:05.755Z,20.7,72,6,0,51,0
671addf32fd2cc2de1b8f316,2024-10-24T23:53:14.848Z,20.7,72,5,0,51,0
